purchaseorderid;revisionnumber;status;employeeid;vendorid;shipmethodid;orderdate              ;shipdate               ;subtotal  ;taxamt   ;freight  ;modifieddate           
999;4;4;252;1608;5;06/10/2013;15/10/2013;5948,25;475,86;148,7063;15/10/2013
1000;4;4;260;1576;5;06/10/2013;15/10/2013;91117,95;7289,44;2277,9488;15/10/2013
1001;4;4;258;1590;1;06/10/2013;15/10/2013;525,00;42,00;13,1250;15/10/2013
1002;4;4;254;1514;5;06/10/2013;15/10/2013;281,89;22,55;7,0473;15/10/2013
1003;4;4;257;1498;4;06/10/2013;15/10/2013;26455,28;2116,42;661,3819;15/10/2013
1004;4;3;261;1674;2;06/10/2013;15/10/2013;944,37;75,55;23,6093;15/10/2013
1005;4;4;250;1652;4;06/10/2013;15/10/2013;51588,08;4127,05;1289,7019;15/10/2013
1006;4;4;253;1578;3;06/10/2013;15/10/2013;62843,55;5027,48;1571,0888;15/10/2013
1007;4;4;255;1538;5;06/10/2013;15/10/2013;37843,58;3027,49;946,0894;15/10/2013
1008;4;4;256;1556;4;06/10/2013;15/10/2013;25531,28;2042,50;638,2819;15/10/2013
1009;4;4;259;1554;5;06/10/2013;15/10/2013;688,09;55,05;17,2022;15/10/2013
1010;4;4;260;1688;4;06/10/2013;15/10/2013;125,75;10,06;3,1437;15/10/2013
1011;4;4;258;1580;5;06/10/2013;15/10/2013;150,79;12,06;3,7698;15/10/2013
1012;4;4;254;1496;5;06/10/2013;15/10/2013;279,78;22,38;6,9946;15/10/2013
1013;7;4;259;1586;5;10/10/2013;19/10/2013;43878,45;3510,28;1096,9613;19/10/2013
1014;4;4;260;1500;1;10/10/2013;19/10/2013;418,95;33,52;10,4738;19/10/2013
1015;4;4;258;1656;4;10/10/2013;19/10/2013;3939,01;315,12;98,4753;19/10/2013
1016;4;4;254;1572;1;10/10/2013;19/10/2013;461,79;36,94;11,5448;19/10/2013
1017;4;4;252;1562;4;10/10/2013;19/10/2013;797,90;63,83;19,9474;19/10/2013
1018;4;4;261;1662;2;10/10/2013;19/10/2013;37,08;2,97;0,9269;19/10/2013
1019;4;4;251;1682;4;10/10/2013;19/10/2013;21558,08;1724,65;538,9519;19/10/2013
1020;4;4;253;1686;4;10/10/2013;19/10/2013;422,10;33,77;10,5525;19/10/2013
1021;4;4;255;1684;5;10/10/2013;19/10/2013;86220,75;6897,66;2155,5188;19/10/2013
1022;4;4;256;1534;4;10/10/2013;19/10/2013;261,10;20,89;6,5276;19/10/2013
1023;4;4;259;1614;5;10/10/2013;19/10/2013;428,40;34,27;10,7100;19/10/2013
1024;5;4;260;1588;5;10/10/2013;19/10/2013;40471,20;3237,70;1011,7800;19/10/2013
1025;4;4;252;1494;2;13/10/2013;22/10/2013;8847,30;707,78;221,1825;22/10/2013
1026;4;4;261;1650;5;13/10/2013;22/10/2013;171,08;13,69;4,2769;22/10/2013
1027;4;4;251;1654;4;13/10/2013;22/10/2013;20397,30;1631,78;509,9325;22/10/2013
1028;4;4;253;1664;3;13/10/2013;22/10/2013;14628,08;1170,25;365,7019;22/10/2013
1029;4;4;255;1678;3;13/10/2013;22/10/2013;58685,55;4694,84;1467,1388;22/10/2013
1030;4;4;256;1616;4;13/10/2013;22/10/2013;370,76;29,66;9,2689;22/10/2013
1031;4;4;259;1492;4;13/10/2013;22/10/2013;501,20;40,10;12,5299;22/10/2013
1032;4;4;260;1602;5;13/10/2013;22/10/2013;270,81;21,66;6,7701;22/10/2013
1033;4;4;258;1540;5;13/10/2013;22/10/2013;416,75;33,34;10,4186;22/10/2013
1034;4;4;254;1628;5;13/10/2013;22/10/2013;34644,23;2771,54;866,1056;22/10/2013
1035;4;4;257;1604;4;13/10/2013;22/10/2013;1839,51;147,16;45,9876;22/10/2013
1036;4;4;261;1690;5;13/10/2013;22/10/2013;146,29;11,70;3,6572;22/10/2013
1037;4;4;251;1566;5;13/10/2013;22/10/2013;102,56;8,21;2,5641;22/10/2013
1038;4;4;253;1698;5;13/10/2013;22/10/2013;150,79;12,06;3,7698;22/10/2013
1039;4;4;255;1560;5;13/10/2013;22/10/2013;13669,43;1093,55;341,7356;22/10/2013
1040;4;4;256;1692;5;13/10/2013;22/10/2013;2934,54;234,76;73,3635;22/10/2013
1041;4;4;259;1696;4;14/10/2013;23/10/2013;73377,15;5870,17;1834,4288;23/10/2013
1042;4;4;260;1504;1;14/10/2013;23/10/2013;551,88;44,15;13,7970;23/10/2013
1043;4;4;258;1544;1;14/10/2013;23/10/2013;3176,25;254,10;79,4063;23/10/2013
1044;4;4;254;1530;2;14/10/2013;23/10/2013;28072,28;2245,78;701,8069;23/10/2013
1045;4;4;257;1508;1;14/10/2013;23/10/2013;37312,28;2984,98;932,8069;23/10/2013
1046;4;4;261;1694;1;14/10/2013;23/10/2013;7623,00;609,84;190,5750;23/10/2013
1047;4;4;251;1624;2;14/10/2013;23/10/2013;28297,50;2263,80;707,4375;23/10/2013
1048;4;4;253;1548;2;14/10/2013;23/10/2013;59,94;4,80;1,4986;23/10/2013
1049;4;4;252;1598;4;14/10/2013;23/10/2013;598,88;47,91;14,9720;23/10/2013
1050;4;4;256;1658;5;14/10/2013;23/10/2013;43878,45;3510,28;1096,9613;23/10/2013
1051;4;4;259;1536;4;14/10/2013;23/10/2013;481,89;38,55;12,0472;23/10/2013
1052;4;4;260;1568;1;14/10/2013;23/10/2013;10631,78;850,54;265,7944;23/10/2013
1053;4;4;258;1648;5;14/10/2013;23/10/2013;142,41;11,39;3,5603;23/10/2013
1054;4;4;254;1646;2;14/10/2013;23/10/2013;28794,15;2303,53;719,8538;23/10/2013
1055;4;4;257;1672;4;14/10/2013;23/10/2013;51807,35;4144,59;1295,1837;23/10/2013
1056;4;4;261;1600;1;14/10/2013;23/10/2013;1276,28;102,10;31,9069;23/10/2013
1057;4;4;258;1622;5;15/10/2013;24/10/2013;836,01;66,88;20,9003;24/10/2013
1058;4;4;254;1632;5;15/10/2013;24/10/2013;62092,80;4967,42;1552,3200;24/10/2013
1059;5;4;257;1608;5;15/10/2013;24/10/2013;5948,25;475,86;148,7063;24/10/2013
1060;4;4;261;1576;5;15/10/2013;24/10/2013;91117,95;7289,44;2277,9488;24/10/2013
1061;4;4;251;1590;1;15/10/2013;24/10/2013;525,00;42,00;13,1250;24/10/2013
1062;4;4;253;1514;3;15/10/2013;24/10/2013;1721,79;137,74;43,0448;24/10/2013
1063;4;4;255;1498;4;15/10/2013;24/10/2013;26455,28;2116,42;661,3819;24/10/2013
1064;4;4;256;1674;2;15/10/2013;24/10/2013;944,37;75,55;23,6093;24/10/2013
1065;4;4;251;1522;1;20/10/2013;29/10/2013;2003,93;160,31;50,0981;29/10/2013
1066;4;4;253;1570;2;20/10/2013;29/10/2013;50860,43;4068,83;1271,5106;29/10/2013
1067;4;4;255;1516;1;20/10/2013;29/10/2013;454,86;36,39;11,3715;29/10/2013
1068;4;4;252;1506;5;20/10/2013;29/10/2013;43878,45;3510,28;1096,9613;29/10/2013
1069;4;4;259;1626;2;20/10/2013;29/10/2013;7132,13;570,57;178,3031;29/10/2013
1070;4;4;260;1542;2;20/10/2013;29/10/2013;28343,70;2267,50;708,5925;29/10/2013
1071;4;4;258;1610;4;20/10/2013;29/10/2013;22516,73;1801,34;562,9181;29/10/2013
1072;4;4;250;1638;5;20/10/2013;29/10/2013;34644,23;2771,54;866,1056;29/10/2013
1073;4;4;257;1582;5;20/10/2013;29/10/2013;427,93;34,23;10,6982;29/10/2013
1074;4;3;261;1510;5;20/10/2013;29/10/2013;143,04;11,44;3,5760;29/10/2013
1075;4;4;251;1526;2;20/10/2013;29/10/2013;28199,33;2255,95;704,9831;29/10/2013
1076;4;4;253;1644;1;20/10/2013;29/10/2013;3713,33;297,07;92,8331;29/10/2013
1077;4;4;255;1680;5;20/10/2013;29/10/2013;63831,08;5106,49;1595,7769;29/10/2013
1078;4;4;256;1584;5;20/10/2013;29/10/2013;16340,31;1307,22;408,5078;29/10/2013
1079;5;4;259;1620;5;20/10/2013;29/10/2013;5711,48;456,92;142,7869;29/10/2013
1080;4;4;260;1666;5;20/10/2013;29/10/2013;429,35;34,35;10,7336;29/10/2013
1081;4;4;259;1652;4;21/10/2013;30/10/2013;51588,08;4127,05;1289,7019;30/10/2013
1082;4;4;260;1578;3;21/10/2013;30/10/2013;36122,63;2889,81;903,0656;30/10/2013
1083;4;4;258;1538;5;21/10/2013;30/10/2013;37843,58;3027,49;946,0894;30/10/2013
1084;6;4;254;1556;4;21/10/2013;30/10/2013;25531,28;2042,50;638,2819;30/10/2013
1085;4;4;257;1554;4;30/10/2013;08/11/2013;1094,78;87,58;27,3696;08/11/2013
1086;4;4;261;1688;4;30/10/2013;08/11/2013;125,75;10,06;3,1437;08/11/2013
1087;4;4;251;1580;5;30/10/2013;08/11/2013;150,79;12,06;3,7698;08/11/2013
1088;4;4;253;1496;5;30/10/2013;08/11/2013;690,45;55,24;17,2612;08/11/2013
1089;4;4;252;1494;2;30/10/2013;08/11/2013;8847,30;707,78;221,1825;08/11/2013
1090;4;4;256;1650;5;30/10/2013;08/11/2013;171,08;13,69;4,2769;08/11/2013
1091;4;4;259;1654;4;30/10/2013;08/11/2013;20397,30;1631,78;509,9325;08/11/2013
1092;4;4;260;1664;3;30/10/2013;08/11/2013;14628,08;1170,25;365,7019;08/11/2013
1093;4;4;258;1678;3;06/11/2013;15/11/2013;58685,55;4694,84;1467,1388;15/11/2013
1094;5;4;254;1616;4;06/11/2013;15/11/2013;228,12;18,25;5,7031;15/11/2013
1095;4;4;257;1492;4;06/11/2013;15/11/2013;593,59;47,49;14,8397;15/11/2013
1096;4;4;261;1602;5;06/11/2013;15/11/2013;1525,23;122,02;38,1308;15/11/2013
1097;4;4;251;1540;5;06/11/2013;15/11/2013;776,79;62,14;19,4198;15/11/2013
1098;4;4;253;1628;5;06/11/2013;15/11/2013;34644,23;2771,54;866,1056;15/11/2013
1099;4;4;255;1604;4;06/11/2013;15/11/2013;1839,51;147,16;45,9876;15/11/2013
1100;4;4;252;1690;5;06/11/2013;15/11/2013;146,29;11,70;3,6572;15/11/2013
1101;4;4;259;1566;5;07/11/2013;16/11/2013;102,56;8,21;2,5641;16/11/2013
1102;4;4;260;1698;5;07/11/2013;16/11/2013;150,79;12,06;3,7698;16/11/2013
1103;4;4;258;1560;5;07/11/2013;16/11/2013;13669,43;1093,55;341,7356;16/11/2013
1104;4;3;250;1692;5;07/11/2013;16/11/2013;6444,90;515,59;161,1225;16/11/2013
1105;4;4;257;1696;2;07/11/2013;16/11/2013;50860,43;4068,83;1271,5106;16/11/2013
1106;4;4;261;1504;1;07/11/2013;16/11/2013;551,88;44,15;13,7970;16/11/2013
1107;4;4;251;1544;1;07/11/2013;16/11/2013;6987,75;559,02;174,6938;16/11/2013
1108;4;4;253;1530;2;07/11/2013;16/11/2013;28072,28;2245,78;701,8069;16/11/2013
1109;4;4;255;1508;1;07/11/2013;16/11/2013;37312,28;2984,98;932,8069;16/11/2013
1110;4;4;256;1694;1;07/11/2013;16/11/2013;7623,00;609,84;190,5750;16/11/2013
1111;4;4;259;1624;2;07/11/2013;16/11/2013;28297,50;2263,80;707,4375;16/11/2013
1112;4;4;260;1548;2;07/11/2013;16/11/2013;59,94;4,80;1,4986;16/11/2013
1113;4;4;258;1598;4;07/11/2013;16/11/2013;339,26;27,14;8,4814;16/11/2013
1114;4;4;254;1658;5;07/11/2013;16/11/2013;43878,45;3510,28;1096,9613;16/11/2013
1115;4;4;257;1536;4;07/11/2013;16/11/2013;2423,23;193,86;60,5808;16/11/2013
1116;4;4;261;1568;2;07/11/2013;16/11/2013;29989,58;2399,17;749,7394;16/11/2013
1117;4;4;251;1648;5;08/11/2013;17/11/2013;142,41;11,39;3,5603;17/11/2013
1118;4;4;253;1646;5;08/11/2013;17/11/2013;19236,53;1538,92;480,9131;17/11/2013
1119;4;4;255;1672;4;08/11/2013;17/11/2013;693,60;55,49;17,3400;17/11/2013
1120;4;4;256;1600;1;08/11/2013;17/11/2013;1276,28;102,10;31,9069;17/11/2013
1121;4;4;259;1522;1;08/11/2013;17/11/2013;2003,93;160,31;50,0981;17/11/2013
1122;5;4;250;1570;2;08/11/2013;17/11/2013;28343,70;2267,50;708,5925;17/11/2013
1123;4;4;258;1516;1;08/11/2013;17/11/2013;454,86;36,39;11,3715;17/11/2013
1124;4;4;254;1506;5;08/11/2013;17/11/2013;43878,45;3510,28;1096,9613;17/11/2013
1125;4;4;257;1626;2;08/11/2013;17/11/2013;7132,13;570,57;178,3031;17/11/2013
1126;4;4;261;1542;2;08/11/2013;17/11/2013;28343,70;2267,50;708,5925;17/11/2013
1127;4;4;251;1610;4;08/11/2013;17/11/2013;22516,73;1801,34;562,9181;17/11/2013
1128;4;4;253;1638;5;08/11/2013;17/11/2013;34644,23;2771,54;866,1056;17/11/2013
1129;4;4;255;1582;4;08/11/2013;17/11/2013;662,67;53,01;16,5666;17/11/2013
1130;4;4;256;1510;5;08/11/2013;17/11/2013;143,04;11,44;3,5760;17/11/2013
1131;4;4;259;1526;2;08/11/2013;17/11/2013;28199,33;2255,95;704,9831;17/11/2013
1132;4;4;260;1644;1;08/11/2013;17/11/2013;3713,33;297,07;92,8331;17/11/2013
1133;4;4;250;1680;5;11/11/2013;20/11/2013;63831,08;5106,49;1595,7769;20/11/2013
1134;4;4;254;1584;5;11/11/2013;20/11/2013;6540,66;523,25;163,5165;20/11/2013
1135;4;4;257;1620;5;11/11/2013;20/11/2013;5711,48;456,92;142,7869;20/11/2013
1136;4;4;261;1666;4;11/11/2013;20/11/2013;540,89;43,27;13,5222;20/11/2013
1137;4;4;251;1592;2;11/11/2013;20/11/2013;97,97;7,84;2,4491;20/11/2013
1138;4;4;253;1618;4;11/11/2013;20/11/2013;114,47;9,16;2,8618;20/11/2013
1139;4;4;255;1612;4;11/11/2013;20/11/2013;132,65;10,61;3,3162;20/11/2013
1140;5;4;256;1586;5;11/11/2013;20/11/2013;43878,45;3510,28;1096,9613;20/11/2013
1141;4;4;259;1500;1;11/11/2013;20/11/2013;418,95;33,52;10,4738;20/11/2013
1142;4;4;260;1656;4;11/11/2013;20/11/2013;272,44;21,80;6,8111;20/11/2013
1143;4;4;258;1572;1;11/11/2013;20/11/2013;461,79;36,94;11,5448;20/11/2013
1144;4;4;254;1562;4;11/11/2013;20/11/2013;259,84;20,79;6,4961;20/11/2013
1145;4;4;257;1662;2;11/11/2013;20/11/2013;37,08;2,97;0,9269;20/11/2013
1146;4;4;261;1682;4;11/11/2013;20/11/2013;21558,08;1724,65;538,9519;20/11/2013
1147;4;4;251;1686;4;11/11/2013;20/11/2013;663,67;53,09;16,5918;20/11/2013
1148;4;4;253;1684;5;11/11/2013;20/11/2013;86220,75;6897,66;2155,5188;20/11/2013
1149;4;4;255;1534;4;12/11/2013;21/11/2013;602,25;48,18;15,0562;21/11/2013
1150;4;4;256;1614;4;12/11/2013;21/11/2013;409,50;32,76;10,2375;21/11/2013
1151;4;4;252;1588;5;12/11/2013;21/11/2013;40471,20;3237,70;1011,7800;21/11/2013
1152;4;4;260;1622;4;12/11/2013;21/11/2013;253,32;20,27;6,3331;21/11/2013
1153;4;4;258;1632;5;12/11/2013;21/11/2013;62092,80;4967,42;1552,3200;21/11/2013
1154;4;4;254;1608;5;12/11/2013;21/11/2013;5948,25;475,86;148,7063;21/11/2013
1155;4;4;257;1576;5;12/11/2013;21/11/2013;91117,95;7289,44;2277,9488;21/11/2013
1156;4;4;261;1590;1;12/11/2013;21/11/2013;525,00;42,00;13,1250;21/11/2013
1157;4;4;250;1514;5;12/11/2013;21/11/2013;2003,68;160,29;50,0921;21/11/2013
1158;4;4;253;1498;4;12/11/2013;21/11/2013;26455,28;2116,42;661,3819;21/11/2013
1159;5;4;255;1674;2;12/11/2013;21/11/2013;944,37;75,55;23,6093;21/11/2013
1160;4;4;256;1652;4;12/11/2013;21/11/2013;48186,60;3854,93;1204,6650;21/11/2013
1161;4;4;259;1578;5;12/11/2013;21/11/2013;26720,93;2137,67;668,0231;21/11/2013
1162;4;4;260;1538;5;12/11/2013;21/11/2013;37843,58;3027,49;946,0894;21/11/2013
1163;4;4;258;1556;4;12/11/2013;21/11/2013;25531,28;2042,50;638,2819;21/11/2013
1164;4;4;254;1554;5;12/11/2013;21/11/2013;278,84;22,31;6,9710;21/11/2013
1165;4;4;252;1688;4;13/11/2013;22/11/2013;125,75;10,06;3,1437;22/11/2013
1166;4;4;261;1580;5;13/11/2013;22/11/2013;150,79;12,06;3,7698;22/11/2013
1167;4;4;251;1496;4;13/11/2013;22/11/2013;751,59;60,13;18,7898;22/11/2013
1168;6;4;253;1494;2;13/11/2013;22/11/2013;8847,30;707,78;221,1825;22/11/2013
1169;4;4;255;1650;5;13/11/2013;22/11/2013;171,08;13,69;4,2769;22/11/2013
1170;4;4;256;1654;4;13/11/2013;22/11/2013;20397,30;1631,78;509,9325;22/11/2013
1171;4;4;259;1664;3;13/11/2013;22/11/2013;14628,08;1170,25;365,7019;22/11/2013
1172;4;4;260;1678;3;13/11/2013;22/11/2013;33350,63;2668,05;833,7656;22/11/2013
1173;4;4;258;1616;4;13/11/2013;22/11/2013;339,26;27,14;8,4814;22/11/2013
1174;4;4;254;1492;5;13/11/2013;22/11/2013;278,84;22,31;6,9710;22/11/2013
1175;4;4;257;1602;5;13/11/2013;22/11/2013;1796,04;143,68;44,9009;22/11/2013
1176;4;4;261;1540;4;13/11/2013;22/11/2013;484,00;38,75;12,1102;22/11/2013
1177;4;4;251;1628;5;15/11/2013;24/11/2013;34644,23;2771,54;866,1056;24/11/2013
1178;4;4;253;1604;4;15/11/2013;24/11/2013;1839,51;147,16;45,9876;24/11/2013
1179;4;4;255;1690;5;15/11/2013;24/11/2013;146,29;11,70;3,6572;24/11/2013
1180;4;4;256;1566;5;15/11/2013;24/11/2013;102,56;8,21;2,5641;24/11/2013
1181;4;4;259;1698;5;15/11/2013;24/11/2013;150,79;12,06;3,7698;24/11/2013
1182;4;4;260;1560;5;15/11/2013;24/11/2013;13669,43;1093,55;341,7356;24/11/2013
1183;4;4;258;1692;5;15/11/2013;24/11/2013;9948,33;795,87;248,7083;24/11/2013
1184;4;4;254;1696;2;15/11/2013;24/11/2013;28343,70;2267,50;708,5925;24/11/2013
1185;4;4;257;1504;1;15/11/2013;24/11/2013;551,88;44,15;13,7970;24/11/2013
1186;4;4;261;1544;1;15/11/2013;24/11/2013;6987,75;559,02;174,6938;24/11/2013
1187;4;4;251;1530;2;15/11/2013;24/11/2013;28072,28;2245,78;701,8069;24/11/2013
1188;4;4;253;1508;1;15/11/2013;24/11/2013;37312,28;2984,98;932,8069;24/11/2013
1189;4;4;252;1694;1;18/11/2013;27/11/2013;7623,00;609,84;190,5750;27/11/2013
1190;4;4;256;1624;2;18/11/2013;27/11/2013;28297,50;2263,80;707,4375;27/11/2013
1191;4;4;259;1548;2;18/11/2013;27/11/2013;59,94;4,80;1,4986;27/11/2013
1192;4;4;260;1598;4;18/11/2013;27/11/2013;117,43;9,39;2,9358;27/11/2013
1193;4;4;258;1658;5;18/11/2013;27/11/2013;43878,45;3510,28;1096,9613;27/11/2013
1194;5;4;254;1536;4;18/11/2013;27/11/2013;2475,00;19,78;6,1811;27/11/2013
1195;4;4;257;1568;2;18/11/2013;27/11/2013;49376,25;3950,10;1234,4063;27/11/2013
1196;4;4;261;1648;5;18/11/2013;27/11/2013;142,41;11,39;3,5603;27/11/2013
1197;4;4;251;1646;2;18/11/2013;27/11/2013;48030,68;3842,45;1200,7669;27/11/2013
1198;4;4;253;1672;4;18/11/2013;27/11/2013;51113,75;4089,10;1277,8437;27/11/2013
1199;4;4;255;1600;1;18/11/2013;27/11/2013;1276,28;102,10;31,9069;27/11/2013
1200;4;4;252;1522;1;18/11/2013;27/11/2013;2003,93;160,31;50,0981;27/11/2013
1201;4;4;259;1570;4;19/11/2013;28/11/2013;22516,73;1801,34;562,9181;28/11/2013
1202;4;4;260;1516;1;19/11/2013;28/11/2013;454,86;36,39;11,3715;28/11/2013
1203;4;4;258;1506;5;19/11/2013;28/11/2013;43878,45;3510,28;1096,9613;28/11/2013
1204;4;3;250;1626;2;19/11/2013;28/11/2013;7132,13;570,57;178,3031;28/11/2013
1205;4;4;257;1542;2;20/11/2013;29/11/2013;28343,70;2267,50;708,5925;29/11/2013
1206;4;4;261;1610;4;20/11/2013;29/11/2013;22516,73;1801,34;562,9181;29/11/2013
1207;4;4;251;1638;5;20/11/2013;29/11/2013;34644,23;2771,54;866,1056;29/11/2013
1208;4;4;253;1582;4;20/11/2013;29/11/2013;625,09;50,01;15,6272;29/11/2013
1209;4;4;255;1510;5;20/11/2013;29/11/2013;143,04;11,44;3,5760;29/11/2013
1210;4;4;256;1526;2;20/11/2013;29/11/2013;28199,33;2255,95;704,9831;29/11/2013
1211;4;4;259;1644;1;20/11/2013;29/11/2013;3713,33;297,07;92,8331;29/11/2013
1212;4;4;260;1680;5;20/11/2013;29/11/2013;43878,45;3510,28;1096,9613;29/11/2013
1213;4;4;258;1584;5;20/11/2013;29/11/2013;9799,65;783,97;244,9913;29/11/2013
1214;4;4;254;1620;5;20/11/2013;29/11/2013;5711,48;456,92;142,7869;29/11/2013
1215;4;4;257;1666;4;20/11/2013;29/11/2013;1099,04;87,92;27,4759;29/11/2013
1216;4;4;261;1592;2;20/11/2013;29/11/2013;97,97;7,84;2,4491;29/11/2013
1217;4;4;251;1618;4;20/11/2013;29/11/2013;114,47;9,16;2,8618;29/11/2013
1218;5;4;253;1612;4;20/11/2013;29/11/2013;132,65;10,61;3,3162;29/11/2013
1219;4;4;255;1586;5;20/11/2013;29/11/2013;43878,45;3510,28;1096,9613;29/11/2013
1220;4;4;256;1500;1;20/11/2013;29/11/2013;418,95;33,52;10,4738;29/11/2013
1221;4;4;259;1656;4;21/11/2013;30/11/2013;513,17;41,05;12,8292;30/11/2013
1222;4;4;250;1572;1;21/11/2013;30/11/2013;461,79;36,94;11,5448;30/11/2013
1223;4;4;258;1562;4;21/11/2013;30/11/2013;364,46;29,16;9,1114;30/11/2013
1224;4;4;254;1662;2;21/11/2013;30/11/2013;37,08;2,97;0,9269;30/11/2013
1225;4;4;257;1682;4;22/11/2013;01/12/2013;21558,08;1724,65;538,9519;01/12/2013
1226;4;4;261;1686;4;22/11/2013;01/12/2013;507,09;40,57;12,6772;01/12/2013
1227;4;4;251;1684;5;22/11/2013;01/12/2013;86220,75;6897,66;2155,5188;01/12/2013
1228;4;4;253;1534;4;22/11/2013;01/12/2013;111,54;8,92;2,7885;01/12/2013
1229;4;4;255;1614;4;22/11/2013;01/12/2013;390,60;31,25;9,7650;01/12/2013
1230;4;4;256;1588;5;22/11/2013;01/12/2013;40471,20;3237,70;1011,7800;01/12/2013
1231;4;4;259;1622;4;22/11/2013;01/12/2013;136,33;10,91;3,4083;01/12/2013
1232;4;4;260;1632;5;22/11/2013;01/12/2013;38421,08;3073,69;960,5269;01/12/2013
1233;4;4;250;1608;5;22/11/2013;01/12/2013;5948,25;475,86;148,7063;01/12/2013
1234;4;4;254;1576;5;22/11/2013;01/12/2013;91117,95;7289,44;2277,9488;01/12/2013
1235;4;4;257;1590;1;22/11/2013;01/12/2013;525,00;42,00;13,1250;01/12/2013
1236;4;4;261;1514;5;22/11/2013;01/12/2013;2003,68;160,29;50,0921;01/12/2013
1237;4;4;251;1498;4;22/11/2013;01/12/2013;26455,28;2116,42;661,3819;01/12/2013
1238;4;4;253;1674;2;22/11/2013;01/12/2013;944,37;75,55;23,6093;01/12/2013
1239;4;4;255;1652;1;22/11/2013;01/12/2013;3401,48;272,12;85,0369;01/12/2013
1240;4;4;256;1578;3;22/11/2013;01/12/2013;62843,55;5027,48;1571,0888;01/12/2013
1241;4;4;259;1538;5;25/11/2013;04/12/2013;37843,58;3027,49;946,0894;04/12/2013
1242;4;4;260;1556;4;25/11/2013;04/12/2013;25531,28;2042,50;638,2819;04/12/2013
1243;4;4;258;1554;5;25/11/2013;04/12/2013;415,33;33,23;10,3832;04/12/2013
1244;4;4;254;1688;4;25/11/2013;04/12/2013;125,75;10,06;3,1437;04/12/2013
1245;6;4;257;1580;5;25/11/2013;04/12/2013;150,79;12,06;3,7698;04/12/2013
1246;4;4;261;1496;4;25/11/2013;04/12/2013;347,45;27,80;8,6861;04/12/2013
1247;4;4;251;1494;2;25/11/2013;04/12/2013;8847,30;707,78;221,1825;04/12/2013
1248;4;4;253;1650;5;25/11/2013;04/12/2013;171,08;13,69;4,2769;04/12/2013
1249;4;4;255;1654;4;25/11/2013;04/12/2013;20397,30;1631,78;509,9325;04/12/2013
1250;5;4;256;1664;3;25/11/2013;04/12/2013;14628,08;1170,25;365,7019;04/12/2013
1251;4;4;252;1678;4;25/11/2013;04/12/2013;25334,93;2026,79;6331,0000;04/12/2013
1252;4;4;260;1616;4;25/11/2013;04/12/2013;260,16;20,81;6,5040;04/12/2013
1253;4;4;258;1492;5;25/11/2013;04/12/2013;415,33;33,23;10,3832;04/12/2013
1254;4;4;254;1602;5;25/11/2013;04/12/2013;270,81;21,66;6,7701;04/12/2013
1255;4;4;257;1540;4;25/11/2013;04/12/2013;3052,51;244,20;76,3127;04/12/2013
1256;4;4;261;1628;5;25/11/2013;04/12/2013;34644,23;2771,54;866,1056;04/12/2013
1257;4;4;250;1604;4;26/11/2013;05/12/2013;1839,51;147,16;45,9876;05/12/2013
1258;4;4;253;1690;5;26/11/2013;05/12/2013;146,29;11,70;3,6572;05/12/2013
1259;4;4;255;1566;5;26/11/2013;05/12/2013;102,56;8,21;2,5641;05/12/2013
1260;4;4;256;1698;5;26/11/2013;05/12/2013;150,79;12,06;3,7698;05/12/2013
1261;4;4;259;1560;5;26/11/2013;05/12/2013;13669,43;1093,55;341,7356;05/12/2013
1262;4;4;260;1692;5;26/11/2013;05/12/2013;6444,90;515,59;161,1225;05/12/2013
1263;4;4;258;1696;4;26/11/2013;05/12/2013;50860,43;4068,83;1271,5106;05/12/2013
1264;4;4;254;1504;1;26/11/2013;05/12/2013;551,88;44,15;13,7970;05/12/2013
1265;4;4;252;1544;1;27/11/2013;06/12/2013;6987,75;559,02;174,6938;06/12/2013
1266;4;4;261;1530;2;27/11/2013;06/12/2013;28072,28;2245,78;701,8069;06/12/2013
1267;4;4;251;1508;1;27/11/2013;06/12/2013;37312,28;2984,98;932,8069;06/12/2013
1268;4;4;253;1694;1;27/11/2013;06/12/2013;7623,00;609,84;190,5750;06/12/2013
1269;4;4;255;1624;2;27/11/2013;06/12/2013;28297,50;2263,80;707,4375;06/12/2013
1270;4;4;256;1548;2;27/11/2013;06/12/2013;59,94;4,80;1,4986;06/12/2013
1271;4;4;259;1598;4;27/11/2013;06/12/2013;487,97;39,04;12,1992;06/12/2013
1272;4;4;260;1658;5;27/11/2013;06/12/2013;43878,45;3510,28;1096,9613;06/12/2013
1273;4;4;258;1536;4;27/11/2013;06/12/2013;345,56;27,64;8,6389;06/12/2013
1274;4;4;254;1568;2;27/11/2013;06/12/2013;15153,60;1212,29;378,8400;06/12/2013
1275;4;4;257;1648;5;27/11/2013;06/12/2013;142,41;11,39;3,5603;06/12/2013
1276;4;4;261;1646;2;27/11/2013;06/12/2013;48030,68;3842,45;1200,7669;06/12/2013
1277;4;4;251;1672;4;27/11/2013;06/12/2013;823,41;65,87;20,5853;06/12/2013
1278;4;4;253;1600;1;27/11/2013;06/12/2013;1276,28;102,10;31,9069;06/12/2013
1279;4;4;255;1522;1;27/11/2013;06/12/2013;2003,93;160,31;50,0981;06/12/2013
1280;5;4;256;1570;2;27/11/2013;06/12/2013;50860,43;4068,83;1271,5106;06/12/2013
1281;4;4;259;1516;1;28/11/2013;07/12/2013;454,86;36,39;11,3715;07/12/2013
